Epoch Number, Total Squared Error, 
443, 0.148122, 
444, 0.148102, 
445, 0.148082, 
446, 0.148062, 
447, 0.148043, 
448, 0.148023, 
449, 0.148004, 
450, 0.147984, 
451, 0.147965, 
452, 0.147946, 
453, 0.147927, 
454, 0.147909, 
455, 0.147890, 
456, 0.147871, 
457, 0.147853, 
458, 0.147834, 
459, 0.147816, 
460, 0.147798, 
461, 0.147780, 
462, 0.147762, 
463, 0.147744, 
464, 0.147726, 
465, 0.147708, 
466, 0.147691, 
467, 0.147673, 
468, 0.147656, 
469, 0.147639, 
470, 0.147622, 
471, 0.147604, 
472, 0.147587, 
473, 0.147571, 
474, 0.147554, 
475, 0.147537, 
476, 0.147520, 
477, 0.147504, 
478, 0.147487, 
479, 0.147471, 
480, 0.147455, 
481, 0.147439, 
482, 0.147423, 
483, 0.147407, 
484, 0.147391, 
485, 0.147375, 
486, 0.147359, 
487, 0.147344, 
488, 0.147328, 
489, 0.147313, 
490, 0.147297, 
491, 0.147282, 
492, 0.147267, 
493, 0.147252, 
494, 0.147237, 
495, 0.147222, 
496, 0.147207, 
497, 0.147192, 
498, 0.147177, 
499, 0.147163, 
500, 0.147148, 
501, 0.147133, 
502, 0.147119, 
503, 0.147105, 
504, 0.147090, 
505, 0.147076, 
506, 0.147062, 
507, 0.147048, 
508, 0.147034, 
509, 0.147020, 
510, 0.147006, 
511, 0.146993, 
512, 0.146979, 
513, 0.146965, 
514, 0.146952, 
515, 0.146938, 
516, 0.146925, 
517, 0.146912, 
518, 0.146899, 
519, 0.146885, 
520, 0.146872, 
521, 0.146859, 
522, 0.146846, 
523, 0.146833, 
524, 0.146820, 
525, 0.146808, 
526, 0.146795, 
527, 0.146782, 
528, 0.146770, 
529, 0.146757, 
530, 0.146745, 
531, 0.146732, 
532, 0.146720, 
533, 0.146708, 
534, 0.146695, 
535, 0.146683, 
536, 0.146671, 
537, 0.146659, 
538, 0.146647, 
539, 0.146635, 
540, 0.146623, 
541, 0.146612, 
542, 0.146600, 
543, 0.146588, 
544, 0.146576, 
545, 0.146565, 
546, 0.146553, 
547, 0.146542, 
548, 0.146530, 
549, 0.146519, 
550, 0.146508, 
551, 0.146496, 
552, 0.146485, 
553, 0.146474, 
554, 0.146463, 
555, 0.146452, 
556, 0.146441, 
557, 0.146430, 
558, 0.146419, 
559, 0.146408, 
560, 0.146397, 
561, 0.146387, 
562, 0.146376, 
563, 0.146365, 
564, 0.146355, 
565, 0.146344, 
566, 0.146334, 
567, 0.146323, 
568, 0.146313, 
569, 0.146302, 
570, 0.146292, 
571, 0.146282, 
572, 0.146271, 
573, 0.146261, 
574, 0.146251, 
575, 0.146241, 
576, 0.146231, 
577, 0.146221, 
578, 0.146211, 
579, 0.146201, 
580, 0.146191, 
581, 0.146181, 
582, 0.146171, 
583, 0.146161, 
584, 0.146152, 
585, 0.146142, 
586, 0.146132, 
587, 0.146122, 
588, 0.146113, 
589, 0.146103, 
590, 0.146094, 
591, 0.146084, 
592, 0.146075, 
593, 0.146065, 
594, 0.146056, 
595, 0.146047, 
596, 0.146037, 
597, 0.146028, 
598, 0.146019, 
599, 0.146009, 
600, 0.146000, 
601, 0.145991, 
602, 0.145982, 
603, 0.145973, 
604, 0.145964, 
605, 0.145955, 
606, 0.145946, 
607, 0.145937, 
608, 0.145928, 
609, 0.145919, 
610, 0.145910, 
611, 0.145901, 
612, 0.145892, 
613, 0.145883, 
614, 0.145874, 
615, 0.145866, 
616, 0.145857, 
617, 0.145848, 
618, 0.145840, 
619, 0.145831, 
620, 0.145822, 
621, 0.145814, 
622, 0.145805, 
623, 0.145796, 
624, 0.145788, 
625, 0.145779, 
626, 0.145771, 
627, 0.145762, 
628, 0.145754, 
629, 0.145746, 
630, 0.145737, 
631, 0.145729, 
632, 0.145720, 
633, 0.145712, 
634, 0.145704, 
635, 0.145695, 
636, 0.145687, 
637, 0.145679, 
638, 0.145670, 
639, 0.145662, 
640, 0.145654, 
641, 0.145646, 
642, 0.145638, 
643, 0.145629, 
644, 0.145621, 
645, 0.145613, 
646, 0.145605, 
647, 0.145597, 
648, 0.145589, 
649, 0.145581, 
650, 0.145573, 
651, 0.145565, 
652, 0.145557, 
653, 0.145548, 
654, 0.145540, 
655, 0.145532, 
656, 0.145524, 
657, 0.145516, 
658, 0.145508, 
659, 0.145500, 
660, 0.145493, 
661, 0.145485, 
662, 0.145477, 
663, 0.145469, 
664, 0.145461, 
665, 0.145453, 
666, 0.145445, 
667, 0.145437, 
668, 0.145429, 
669, 0.145421, 
670, 0.145413, 
671, 0.145406, 
672, 0.145398, 
673, 0.145390, 
